hostname,timestamp_minute,timestamp,pp0/package1,DRAM/package1,pp0/package2,DRAM/package2
bigfoot1,26117430,1567045830,311104012,35057877.54545455,313993053.8181818,26327846.363636363
bigfoot1,26117431,1567045887.5,287157956.25,31593766.833333332,333879806.25,29896115.916666668
bigfoot1,26117432,1567045947.5,276065653.75,30289894.5,337673884.25,31182606.083333332
bigfoot1,26117433,1567046007.5,298842720.5,33182460.25,328392358,28470483.583333332
bigfoot1,26117434,1567046067.5,267541968.5,29113857.416666668,353966373.9166667,32417355.666666668
bigfoot1,26117435,1567046127.5,259409715.91666666,28030801.083333332,361771234.6666667,33139691.583333332
bigfoot1,26117436,1567046187.5,290824435.5833333,32265685.5,337300106,28981715.166666668
bigfoot1,26117437,1567046247.5,-21523875369.5,36115878.25,310617470.5833333,25419098.75
bigfoot1,26117438,1567046307.5,314505710.3333333,35483005.166666664,318269560.8333333,26553897.166666668
bigfoot1,26117439,1567046367.5,273443229,29814682.833333332,341625722.5,31458133.583333332
bigfoot1,26117440,1567046427.5,257706575,27716440.916666668,360757133.0833333,33441785.083333332
bigfoot1,26117441,1567046487.5,278639820.0833333,31048954.25,344637347.0833333,30240707.5
bigfoot1,26117442,1567046547.5,320255248.0833333,36258029.25,310913887.0833333,25372224.666666668
bigfoot1,26117443,1567046607.5,325246726,36504341.416666664,307777919,25084379.25
bigfoot1,26117444,1567046667.5,322959195.1666667,36499006.833333336,308487033.75,24969067.083333332
bigfoot1,26117445,1567046727.5,317047568.9166667,35337526.416666664,314493086.25,26028094.833333332
bigfoot1,26117446,1567046787.5,315871149.75,35435614.666666664,315237988,25919213.583333332
bigfoot1,26117447,1567046847.5,301116671,33525273.333333332,317779871.9166667,27618959.5
bigfoot1,26117448,1567046907.5,283848470.6666667,31741846.666666668,330868720.8333333,29368775.833333332
bigfoot1,26117449,1567046967.5,283940531.9166667,31493396.333333332,340657234.4166667,30012055.416666668
bigfoot1,26117450,1567047027.5,322287881.3333333,36495003.25,310540917.4166667,24833288.5
bigfoot1,26117451,1567047087.5,272061874.75,29351395.083333332,343660349.6666667,31902625.416666668
bigfoot1,26117452,1567047147.5,267291292.66666666,29059131.916666668,347153871,32090360.25
bigfoot1,26117453,1567047207.5,298541156.75,33391468.416666668,326866228.6666667,27920264.916666668
bigfoot1,26117454,1567047267.5,275512386.6666667,30533706.333333332,-21497541951,30654803.333333332
bigfoot1,26117455,1567047327.5,281684724.0833333,31160510.416666668,342274733.0833333,30307643.75
bigfoot1,26117456,1567047387.5,275887436.5833333,30133944.166666668,350371061.5,31611931.833333332
bigfoot1,26117457,1567047447.5,259953130.91666666,27983800.75,363554540.0833333,33072464.666666668
bigfoot1,26117458,1567047507.5,273120191.1666667,29857104.666666668,351657821.6666667,-5444703041.916667
bigfoot1,26117459,1567047567.5,281567755.5,31036585.5,342027439.6666667,30568738.25
bigfoot1,26117460,1567047627.5,265324460.16666666,28417245.916666668,352880540.9166667,32822082.75
bigfoot1,26117461,1567047687.5,283735800.0833333,31384784.166666668,338285805.9166667,30071066.25
bigfoot1,26117462,1567047747.5,266745878.83333334,29136700.333333332,348164666.5833333,32034012.916666668
bigfoot1,26117463,1567047807.5,312635801.4166667,35598306,315628337.25,25896182.083333332
bigfoot1,26117464,1567047867.5,319951146.25,36888978.25,304781919.3333333,24415214.666666668
bigfoot1,26117465,1567047927.5,288494694,31746857.416666668,336230091.25,29599476.916666668
bigfoot1,26117466,1567047987.5,267254132.5,29015841.833333332,356119831.0833333,32226688.333333332
bigfoot1,26117467,1567048047.5,290115595.4166667,32129525.75,331041500.75,29224428
bigfoot1,26117468,1567048107.5,283501644.4166667,31378902.583333332,337971318,29914126.5
bigfoot1,26117469,1567048167.5,310997108.3333333,35782707.916666664,313104631.6666667,25597897.083333332
bigfoot1,26117470,1567048227.5,310188165.6666667,35569214.333333336,315868855.8333333,25872103.583333332
bigfoot1,26117471,1567048287.5,288431278.5833333,31781686.583333332,335179210.9166667,29536591.416666668
bigfoot1,26117472,1567048347.5,274293889.0833333,29937687.25,344102365.1666667,31353433.166666668
bigfoot1,26117473,1567048407.5,317242245.0833333,35910913.083333336,312696414.25,26061469.166666668
bigfoot1,26117474,1567048467.5,298505568.25,33603629.666666664,327146857.4166667,27806967.166666668
bigfoot1,26117475,1567048527.5,294545663.1666667,32566840.5,331230470.1666667,28979570.666666668
bigfoot1,26117476,1567048587.5,272851082.75,29507263.833333332,344647540,31673629
bigfoot1,26117477,1567048647.5,318353499.1666667,36003101.916666664,313956324.0833333,25418567.083333332
bigfoot1,26117478,1567048707.5,325436336.25,36301750.25,308200265.9166667,25276391.75
bigfoot1,26117479,1567048767.5,276549737.5833333,29960741.75,345650680.6666667,31279367.166666668
bigfoot1,26117480,1567048827.5,267428260.33333334,28784244.5,347322225.9166667,32479273.5
bigfoot1,26117481,1567048887.5,268265884.25,29499328.166666668,354961783.5833333,32028323.833333332
bigfoot1,26117482,1567048947.5,317657674.75,36047740.916666664,313358542.25,25681721.916666668
bigfoot1,26117483,1567049007.5,316815229,35508147,316099217.25,26309996.083333332
bigfoot1,26117484,1567049067.5,306759707.6666667,34077140.416666664,323140769.25,27191933.916666668
bigfoot1,26117485,1567049127.5,313801656.4166667,35056531.75,316408003.4166667,26388715.75
bigfoot1,26117486,1567049187.5,270550912.5833333,29298316.833333332,347690902.75,31853460.166666668
bigfoot1,26117487,1567049247.5,270531040.6666667,28975437,351099997.3333333,32294911.083333332
bigfoot1,26117488,1567049307.5,260547296.41666666,28076474.166666668,362469739.6666667,33084598.833333332
bigfoot1,26117489,1567049367.5,256957095.66666666,27386912,366537707.0833333,33625251.166666664
bigfoot1,26117490,1567049427.5,256735075.83333334,27466112.5,367007574.8333333,33575470.083333336
bigfoot1,26117491,1567049487.5,266147389.91666666,28612565.666666668,354122318.3333333,32769719.75
bigfoot1,26117492,1567049547.5,267933528.33333334,29218684.166666668,353581538.0833333,31952871.916666668
bigfoot1,26117493,1567049607.5,259948466.83333334,27811498.5,359219519,33265323.75
bigfoot1,26117494,1567049667.5,259085828.66666666,27807209.333333332,360058221.3333333,33289983.5
bigfoot1,26117495,1567049727.5,264038300.08333334,28146592.75,355749903.0833333,33062869.083333332
