hostname,timestamp_minute,timestamp,pp0/package1,DRAM/package1,pp0/package2,DRAM/package2
bigfoot1,26037510,1562250630,292866332.27272725,45236747.81818182,387726474.3636364,39045814.18181818
bigfoot1,26037511,1562250687.5,293875987.1666667,45121251.666666664,387680317.5833333,39046554.916666664
bigfoot1,26037512,1562250747.5,292505476.8333333,45243177.333333336,387980360.5,39036103.833333336
bigfoot1,26037513,1562250807.5,294475147.4166667,45023404.333333336,387023077.4166667,39064555.416666664
bigfoot1,26037514,1562250867.5,294863131.6666667,44981697.833333336,386845623.25,39112978.666666664
bigfoot1,26037515,1562250927.5,292144617.5,45203656.25,387800149.5833333,39073430.666666664
bigfoot1,26037516,1562250987.5,292283436.5,45171129.666666664,387724333.9166667,39039436.666666664
bigfoot1,26037517,1562251047.5,292157907.9166667,45245497.833333336,387638203.4166667,39036893
bigfoot1,26037518,1562251107.5,292279403.0833333,45229907.166666664,387672133.8333333,39069309.916666664
bigfoot1,26037519,1562251167.5,293349214.4166667,45098018.666666664,386999385.6666667,39107642.833333336
bigfoot1,26037520,1562251227.5,290548552.3333333,45347233.916666664,388102628.8333333,39032813
bigfoot1,26037521,1562251287.5,291368379.4166667,45254490.5,388097410.4166667,39022447.25
bigfoot1,26037522,1562251347.5,292496911.5,45155371.916666664,387809198.0833333,39012951.083333336
bigfoot1,26037523,1562251409.090909,293434279.6363636,45125319.27272727,387262564,39058233.63636363
bigfoot1,26037524,1562251467.5,292765165.4166667,45130346.25,387108368.6666667,39075780.583333336
bigfoot1,26037525,1562251527.5,293288896.5833333,45206643.583333336,387604359.5,39094394.25
bigfoot1,26037526,1562251587.5,293654206.3333333,45081331.416666664,386843771.8333333,39112803.916666664
bigfoot1,26037527,1562251647.5,292435902,45232763.166666664,387899728.25,39102159
bigfoot1,26037528,1562251707.5,293917826.6666667,45083488.75,386986792.0833333,39110060.25
bigfoot1,26037529,1562251767.5,293271644,45245302.75,387660949.1666667,39143945.833333336
bigfoot1,26037530,1562251829.5454545,292626498.09090906,45353432.45454545,387770397.27272725,39159398.63636363
bigfoot1,26037531,1562251887.5,292343840.8333333,45302264.75,387675470.3333333,39158687.416666664
bigfoot1,26037532,1562251948.1818182,292453619.27272725,45334165.63636363,387577105.09090906,39171371.63636363
bigfoot1,26037533,1562252007.5,292518411.0833333,45281941.166666664,387810764.5833333,39120992
bigfoot1,26037534,1562252067.5,293646302.25,45223527.083333336,387062333.1666667,39185085
bigfoot1,26037535,1562252127.5,292213688.8333333,45337656.166666664,388487403.6666667,39120340.5
bigfoot1,26037536,1562252187.5,294538354.25,45113785.25,387391611.8333333,39197274
bigfoot1,26037537,1562252247.5,294870684.75,45178619.083333336,387301534.3333333,39203696.166666664
bigfoot1,26037538,1562252307.5,293246690.9166667,45219778.583333336,387199916.1666667,39159332.583333336
bigfoot1,26037539,1562252367.5,293312486.5833333,45211165.916666664,387791772.5833333,39076736.75
bigfoot1,26037540,1562252427.5,294751229.0833333,45171397.416666664,386978821.9166667,39125412.416666664
bigfoot1,26037541,1562252487.5,293539913.1666667,45271319.166666664,387267665,39163704.583333336
bigfoot1,26037542,1562252547.5,293295483.3333333,45277000.583333336,387121923.5833333,39064419
bigfoot1,26037543,1562252607.5,291630234.8333333,45375378.333333336,387817371.6666667,39062526.916666664
bigfoot1,26037544,1562252667.5,293878072.5833333,45235430.416666664,387674595.5,39050105.833333336
bigfoot1,26037545,1562252727.5,292175150.25,45297645.416666664,387911106.1666667,38984873
bigfoot1,26037546,1562252787.5,293701442.3333333,45204275.833333336,386875937.25,39092885.916666664
