hostname,timestamp_minute,timestamp,pp0/package1,DRAM/package1,pp0/package2,DRAM/package2
bigfoot1,26055510,1563330630,298379646.09090906,40388493.54545455,318236600.90909094,33044724.363636363
bigfoot1,26055511,1563330687.5,293818176.8333333,40572911,322279784.1666667,33296942.5
bigfoot1,26055512,1563330747.5,293562460.5833333,40725369.166666664,320473376.9166667,33481539.5
bigfoot1,26055513,1563330807.5,303793096.4166667,39859692.583333336,318579120.1666667,33353674.916666668
bigfoot1,26055514,1563330867.5,304350768.0833333,40336054.333333336,316521691.3333333,33403194.583333332
bigfoot1,26055515,1563330927.5,286980420.6666667,40622475.333333336,326872032.0833333,33806149.416666664
bigfoot1,26055516,1563330987.5,285167315.0833333,40602080.5,327751449.75,33882680
bigfoot1,26055517,1563331047.5,288143981.75,40470941.583333336,329184378.6666667,33609873.416666664
bigfoot1,26055518,1563331107.5,283331300.8333333,40793447.833333336,330877347.0833333,33882650.666666664
bigfoot1,26055519,1563331167.5,284504001.9166667,40741769.416666664,331860259.8333333,33881676.583333336
bigfoot1,26055520,1563331227.5,282685845.5,40627475.916666664,329007555.1666667,33882388.083333336
bigfoot1,26055521,1563331287.5,285929276,-5435673228,332941581.3333333,33855593.916666664
bigfoot1,26055522,1563331347.5,282954597.8333333,40772908.833333336,334445183.6666667,33884327.333333336
bigfoot1,26055523,1563331407.5,283042335.75,40731220.083333336,333495631.6666667,33898509.166666664
bigfoot1,26055524,1563331467.5,282933388.25,40700978.416666664,332838259.25,33888881.583333336
bigfoot1,26055525,1563331527.5,284529590.8333333,40375905.666666664,332974097.75,33868173.083333336
bigfoot1,26055526,1563331587.5,284322560.0833333,40845424.416666664,333572581.5,33897894.583333336
bigfoot1,26055527,1563331647.5,286141052.1666667,40669354.583333336,330772275.4166667,33886589.166666664
bigfoot1,26055528,1563331707.5,285175773.4166667,40718859,330011143.4166667,33899661.75
bigfoot1,26055529,1563331767.5,286186523.25,40282069.5,329478872.5833333,33637553.666666664
bigfoot1,26055530,1563331827.5,284206354.5,40714663,332819409.5833333,33875527.25
bigfoot1,26055531,1563331887.5,286033589.8333333,40769410.166666664,333391134.6666667,33825279.5
bigfoot1,26055532,1563331947.5,284251652.75,40828270.583333336,333537511.8333333,33862981.333333336
bigfoot1,26055533,1563332007.5,285649186.3333333,40330194.416666664,329658422.1666667,33839980.25
bigfoot1,26055534,1563332067.5,283106259.6666667,40733770.083333336,332571500.75,33881981.333333336
bigfoot1,26055535,1563332127.5,284493595.4166667,40711387.5,329709198.25,33804309.583333336
bigfoot1,26055536,1563332187.5,284249252,40873580.25,332635541.6666667,-5442195864.083333
bigfoot1,26055537,1563332247.5,284820819.3333333,40294109.333333336,329849939.9166667,33865289.083333336
bigfoot1,26055538,1563332307.5,285426932.4166667,40713945.166666664,331943048.75,33735180.333333336
bigfoot1,26055539,1563332367.5,287566667,40871725.166666664,327028108.6666667,33514536.5
bigfoot1,26055540,1563332427.5,289435757.0833333,40980250.5,326469628.3333333,33423241.416666668
bigfoot1,26055541,1563332487.5,285148358.5,40305606,330877362.4166667,33829252.5
bigfoot1,26055542,1563332547.5,287974340.1666667,40860830.25,329551997.5,33611918.416666664
bigfoot1,26055543,1563332607.5,285139991.6666667,40644613.25,330784044.9166667,33737428.25
bigfoot1,26055544,1563332667.5,296685906.3333333,40860169.75,322335310.75,33118575.083333332
bigfoot1,26055545,1563332727.5,294809537.8333333,40387101.5,319303112.1666667,33102085.5
bigfoot1,26055546,1563332787.5,-21549288812.583332,40805759.166666664,319464066.6666667,33525008.083333332
bigfoot1,26055547,1563332847.5,294970156.5833333,40913017.25,321682541.3333333,33527762.083333332
bigfoot1,26055548,1563332907.5,283034268.9166667,40723025.75,332410393.75,33870026.916666664
bigfoot1,26055549,1563332967.5,284592044.8333333,40382368.583333336,331061021.75,33840106.5
bigfoot1,26055550,1563333027.5,283209627.5833333,40794155.416666664,333130718.6666667,33876163.5
bigfoot1,26055551,1563333087.5,282908348.6666667,40786729.833333336,333542486.1666667,33877666.75
