hostname,timestamp_minute,timestamp,pp0/package1,DRAM/package1,pp0/package2,DRAM/package2
bigfoot1,26034508,1562070535,187388009,38902055,204234524,33029349
bigfoot1,26034509,1562070567.5,187438998.66666666,38739804,204190598.66666666,33063753.916666668
bigfoot1,26034510,1562070627.5,187437559.33333334,38818522.5,204402654.66666666,33092878.75
bigfoot1,26034511,1562070687.5,187426562.83333334,38791394.333333336,204365967.5,33013145.333333332
bigfoot1,26034512,1562070747.5,187433398.75,38777494.333333336,204830184.41666666,32974278.166666668
bigfoot1,26034513,1562070807.5,187425626.91666666,38767352.916666664,204263591.5,33012481.083333332
bigfoot1,26034514,1562070867.5,187427748,38809858.833333336,204129695.91666666,33100862.75
bigfoot1,26034515,1562070927.5,187438139.08333334,38815766,204853438.75,33104015.833333332
bigfoot1,26034516,1562070987.5,187423429.75,38807690.083333336,204482829.25,33024160.083333332
bigfoot1,26034517,1562071047.5,187423114.33333334,38833079.166666664,204396388.33333334,32881362.583333332
bigfoot1,26034518,1562071107.5,187439568.33333334,38865130.083333336,204561376.16666666,32991187.25
bigfoot1,26034519,1562071167.5,187412570.58333334,38818047,204690866.91666666,33117278.416666668
bigfoot1,26034520,1562071227.5,187405337.91666666,38770717.583333336,204707982.25,33090534
bigfoot1,26034521,1562071287.5,187431974.58333334,38754636.083333336,205005573.58333334,33072413.75
bigfoot1,26034522,1562071347.5,187438347.66666666,38754632.25,205740760.58333334,33057728.25
bigfoot1,26034523,1562071407.5,187419187.75,38848757.833333336,205040409.33333334,33093727.833333332
bigfoot1,26034524,1562071467.5,187437981.5,38776624.75,205023334.75,33029656.583333332
bigfoot1,26034525,1562071527.5,187454237.08333334,38813233.833333336,204574992.08333334,33061384.916666668
bigfoot1,26034526,1562071587.5,187438195.08333334,38771801.416666664,205364764.58333334,33035756.25
bigfoot1,26034527,1562071647.5,187441145.16666666,38848696.583333336,204523676.83333334,33049365.5
bigfoot1,26034528,1562071707.5,187409254.25,38768144.75,204883112,32983268.25
bigfoot1,26034529,1562071767.5,187405297.25,38726105.416666664,204482493.5,32926266.833333332
bigfoot1,26034530,1562071827.5,187424085.83333334,38718015.5,204559631.5,32915540.25
bigfoot1,26034531,1562071887.5,187429538.25,38816634.25,204527145.75,32918041.75
bigfoot1,26034532,1562071947.5,187435657.08333334,38822503,204243393.91666666,32954557.833333332
bigfoot1,26034533,1562072007.5,187412423.08333334,38791521.833333336,204167522.41666666,32923630.083333332
bigfoot1,26034534,1562072067.5,187431694.83333334,38787278.666666664,204193914.91666666,33013335.333333332
bigfoot1,26034535,1562072127.5,187426440.75,38841726.166666664,204107586,33047218.416666668
bigfoot1,26034536,1562072187.5,187424818.25,38772252.75,204094204.08333334,33081985.166666668
bigfoot1,26034537,1562072247.5,187411237.91666666,38826704.166666664,204120245.66666666,33083430.916666668
bigfoot1,26034538,1562072307.5,187408272.75,38792244.75,204154893.16666666,33027798.916666668
bigfoot1,26034539,1562072367.5,187440814.5,38800292.583333336,204149445.91666666,33015321.75
bigfoot1,26034540,1562072427.5,187449120.33333334,38747768.916666664,204107219.75,33068239.333333332
bigfoot1,26034541,1562072487.5,187435916.41666666,38839605.916666664,204258947.75,33095347.166666668
bigfoot1,26034542,1562072547.5,187433317.41666666,38798864.5,203986563.75,33047278.333333332
bigfoot1,26034543,1562072607.5,187438902,38822030.083333336,204130514.83333334,33081847.416666668
bigfoot1,26034544,1562072667.5,187449959.58333334,38774235.333333336,204055253.58333334,33088200.75
bigfoot1,26034545,1562072727.5,187434192.25,38758283.833333336,204074662.66666666,33063780.666666668
bigfoot1,26034546,1562072787.5,187436628.5,38797128,204026007.66666666,33056787.333333332
bigfoot1,26034547,1562072847.5,187427117.25,38804770.416666664,204106711.16666666,33014791.333333332
bigfoot1,26034548,1562072907.5,187435931.66666666,38852104.666666664,204040615.33333334,33131300.833333332
bigfoot1,26034549,1562072967.5,187428989,38860032.666666664,204003531.5,33130764.083333332
bigfoot1,26034550,1562073027.5,187437767.83333334,38800029.916666664,204177232,33011082.416666668
bigfoot1,26034551,1562073087.5,187453672.5,38879865.333333336,204075863.08333334,32989949.25
bigfoot1,26034552,1562073147.5,187437091.41666666,38888633.5,204379079.83333334,33019646.5
bigfoot1,26034553,1562073207.5,187418572.33333334,38986619.75,204070293.66666666,33029506.166666668
bigfoot1,26034554,1562073267.5,187432330.66666666,38818851.416666664,204093471.66666666,32988467.666666668
bigfoot1,26034555,1562073327.5,187466962.83333334,38980058.666666664,204124899.58333334,33010413
bigfoot1,26034556,1562073387.5,187384570.75,38949392.333333336,204126354.25,32999908.25
bigfoot1,26034557,1562073447.5,187433256.41666666,38996685.833333336,204075990.25,32974321.583333332
bigfoot1,26034558,1562073507.5,187408572.75,39023687.916666664,204020519.58333334,32953887.166666668
bigfoot1,26034559,1562073567.5,187431883,38927557.916666664,204629053.75,32930453.916666668
bigfoot1,26034560,1562073627.5,187439609.08333334,38939628.416666664,204027681,32993423.666666668
bigfoot1,26034561,1562073687.5,187418312.91666666,38946819.333333336,204151124.33333334,33046761.916666668
bigfoot1,26034562,1562073747.5,187434736.41666666,38938897.833333336,204168051.33333334,33091802.666666668
bigfoot1,26034563,1562073807.5,187431405,38954904.083333336,204200196.41666666,33068975
bigfoot1,26034564,1562073867.5,187446302.5,38886387,204131181.16666666,32988520
bigfoot1,26034565,1562073927.5,187424523.25,38979853.333333336,204121318.83333334,32917950
bigfoot1,26034566,1562073987.5,187430514.91666666,38993659,204197429.58333334,32895461.583333332
