hostname,timestamp_minute,timestamp,pp0/package1,DRAM/package1,pp0/package2,DRAM/package2
bigfoot3,26074230,1564453830,310813951.54545456,39960890.45454545,286404717.8181818,37521358.36363637
bigfoot3,26074231,1564453887.5,311912618,39963940.5,291356172.4166667,-5438530602.416667
bigfoot3,26074232,1564453947.5,272850335.0833333,39972059.583333336,334747622.25,37622095.666666664
bigfoot3,26074233,1564454007.5,283451666.9166667,39959623.25,315102281.75,37513130.333333336
bigfoot3,26074234,1564454067.5,284700392.1666667,39958895.25,315398774.5,37520028
bigfoot3,26074235,1564454127.5,290693169.5833333,39969451,309068732.8333333,37556567.083333336
bigfoot3,26074236,1564454187.5,305840912.25,39973854.833333336,295765798.6666667,37631373.833333336
bigfoot3,26074237,1564454247.5,300873044.6666667,39965970.25,295817144.3333333,37548058.916666664
bigfoot3,26074238,1564454307.5,287718115.1666667,39959773.666666664,312436552.6666667,37588008.5
bigfoot3,26074239,1564454367.5,309384945,39967279.666666664,288616036.6666667,37609730.75
bigfoot3,26074240,1564454427.5,300206318.6666667,39967746.333333336,302138422.25,37553898.416666664
bigfoot3,26074241,1564454487.5,304324975.75,39968073.916666664,295421413.75,37475690
bigfoot3,26074242,1564454547.5,301578339.6666667,39971499.916666664,298726901.4166667,37509569.25
bigfoot3,26074243,1564454607.5,261622855.25,39977645.416666664,340274911.1666667,37634366.25
bigfoot3,26074244,1564454667.5,253482159.5,39968096.916666664,348574399.5833333,37533328.833333336
bigfoot3,26074245,1564454727.5,266772373.08333334,39969164.083333336,337731023.25,37558488.416666664
bigfoot3,26074246,1564454787.5,256126806.08333334,39963236.666666664,349703114.75,37570644.333333336
bigfoot3,26074247,1564454847.5,258691512.08333334,39966081.166666664,345203589.1666667,37638327.666666664
bigfoot3,26074248,1564454907.5,277662904.0833333,39965946,319414735.0833333,37584458.916666664
bigfoot3,26074249,1564454967.5,-21547324777.5,39971774,305505479.0833333,37599307.583333336
bigfoot3,26074250,1564455027.5,258800032.25,39963458.5,343680659.0833333,37596891.5
bigfoot3,26074251,1564455087.5,295642655.4166667,39975253.5,297307161.25,37653004.166666664
bigfoot3,26074252,1564455147.5,284724979.0833333,39973013.333333336,318179702,37575224.083333336
bigfoot3,26074253,1564455207.5,281880722.75,39977724.416666664,323336528.8333333,37571204
bigfoot3,26074254,1564455267.5,305489325.1666667,39974835.333333336,292622272.3333333,37599551.166666664
bigfoot3,26074255,1564455327.5,287500555.8333333,39962773.75,318233219.5,37638942.166666664
bigfoot3,26074256,1564455387.5,294179758.4166667,39962646.333333336,308165374.25,37585699.5
bigfoot3,26074257,1564455447.5,277325095.6666667,39959381,324335163.1666667,37575941.916666664
bigfoot3,26074258,1564455507.5,295262107.3333333,39967674.916666664,305715012.25,37622397.833333336
bigfoot3,26074259,1564455567.5,279106346.25,39962530.25,323136313.6666667,37516820.166666664
bigfoot3,26074260,1564455627.5,286531640.5,39959583.75,308891441.5,37561894
bigfoot3,26074261,1564455687.5,262901385.91666666,39964004.166666664,335523819.5833333,37540739.166666664
bigfoot3,26074262,1564455747.5,303618134.5,39985620.583333336,300509235.4166667,37610899.916666664
bigfoot3,26074263,1564455807.5,265615200.33333334,39968452.583333336,333847991.75,37534693.083333336
bigfoot3,26074264,1564455867.5,274933378.1666667,39966621.75,330928168.9166667,37547957
bigfoot3,26074265,1564455927.5,305725139,39964970.666666664,297662354.5,37571190
bigfoot3,26074266,1564455987.5,263729925.83333334,39974698.833333336,335235337.6666667,37647289.583333336
bigfoot3,26074267,1564456047.5,264741626.75,39966825.75,333783604.9166667,37574239.833333336
bigfoot3,26074268,1564456107.5,278471694.1666667,39971381.333333336,328139505.25,37603640
bigfoot3,26074269,1564456167.5,310707960.0833333,39970249.166666664,287370342.75,37589465.916666664
bigfoot3,26074270,1564456227.5,266130768.08333334,39976332.166666664,337802429.1666667,37643295
bigfoot3,26074271,1564456287.5,271806560.1666667,39966609,328529640.9166667,37597388.75
bigfoot3,26074272,1564456347.5,299542252.8333333,39974942.333333336,301497168.1666667,37610968.75
bigfoot3,26074273,1564456407.5,258447626.33333334,39966346.416666664,345111919.6666667,37626402.583333336
bigfoot3,26074274,1564456467.5,259292081.16666666,39968368.5,342874992,37641293.333333336
bigfoot3,26074275,1564456527.5,260842095.5,39967161,338762118,37606105.833333336
bigfoot3,26074276,1564456587.5,258841083.33333334,39975057.166666664,341378230.6666667,37645493.166666664
bigfoot3,26074277,1564456647.5,303358771.3333333,39982323.416666664,295923970.8333333,37672205.75
bigfoot3,26074278,1564456707.5,279412146.9166667,39974030.75,321570038.5833333,37644533.083333336
bigfoot3,26074279,1564456767.5,283529807,39973174,317973617.4166667,37646648.333333336
bigfoot3,26074280,1564456827.5,259293546,39967255.416666664,337841618.5833333,37660386.416666664
bigfoot3,26074281,1564456887.5,260741092.75,39969249.5,342551811.6666667,37704439
bigfoot3,26074282,1564456947.5,266551172.08333334,39968533,-21514253807,37634659.5
bigfoot3,26074283,1564457007.5,291267000.3333333,39964530.75,310325051.9166667,37621645.583333336
bigfoot3,26074284,1564457067.5,264630639.66666666,39952533,337687184.8333333,37639375.666666664
bigfoot3,26074285,1564457127.5,299260474.5,39962558.333333336,304147196,37668037.75
bigfoot3,26074286,1564457187.5,286097432.5,39959235.666666664,316870206.25,37605418.666666664
bigfoot3,26074287,1564457247.5,263102221.5,39961370,334399514.25,37572624.333333336
bigfoot3,26074288,1564457307.5,303096824.4166667,39965314.916666664,293168932.3333333,37622691.083333336
bigfoot3,26074289,1564457367.5,267018628.91666666,39979626.75,327719737,37656247.833333336
bigfoot3,26074290,1564457427.5,294155863.25,39978082.666666664,304467024.5,37588978.833333336
