hostname,timestamp_minute,timestamp,pp0/package1,DRAM/package1,pp0/package2,DRAM/package2
bigfoot1,26054790,1563287430,279631802.54545456,32748414.90909091,293666628.8181818,25584018.818181816
bigfoot1,26054791,1563287487.5,358523562.4166667,34553711.25,403976718.5,36115285.333333336
bigfoot1,26054792,1563287547.5,189320194,27498896.5,205849443.5,20573601.5
bigfoot1,26054793,1563287607.5,363046784.8333333,36471664.416666664,402224205.25,34314615.583333336
bigfoot1,26054794,1563287667.5,308792809,31592080.083333332,356533058.4166667,33342474
bigfoot1,26054795,1563287727.5,268863528.8333333,30990741.583333332,294554248.8333333,26780286.166666668
bigfoot1,26054796,1563287787.5,164311850.41666666,25749299.5,192478445,21396573.166666668
bigfoot1,26054797,1563287847.5,208231990.58333334,32460531,193156157.33333334,17251202.583333332
bigfoot1,26054798,1563287907.5,187137724.83333334,30410258.333333332,180886108.25,17144194.416666668
bigfoot1,26054799,1563287967.5,176453583.75,29065696.833333332,174160895.41666666,17225326.5
bigfoot1,26054800,1563288027.5,183784619.58333334,29905053.666666668,178928176.66666666,17200707.5
bigfoot1,26054801,1563288087.5,179997799.75,29750819.333333332,177036946,17135045.083333332
bigfoot1,26054802,1563288147.5,341966119.75,40138380.833333336,324508889.1666667,24454381.416666668
bigfoot1,26054803,1563288207.5,304741860.0833333,32934212.666666668,342140959.5833333,31147534.75
bigfoot1,26054804,1563288267.5,328376351.5,37847910.916666664,330157205.3333333,26039814.583333332
bigfoot1,26054805,1563288327.5,134345384.66666666,24718723.333333332,149854540.91666666,16967193.833333332
bigfoot1,26054806,1563288387.5,227226169,34073700.5,211777813.75,18326167.833333332
bigfoot1,26054807,1563288447.5,240939817.91666666,35902438.166666664,212610626.16666666,16980917.916666668
bigfoot1,26054808,1563288507.5,274027161.0833333,39391759.916666664,234247325.16666666,17367638.166666668
bigfoot1,26054809,1563288567.5,209994371,32368525.75,202220185.41666666,18185087.916666668
bigfoot1,26054810,1563288627.5,134340283.16666666,24739247,149634825.08333334,16933702.083333332
bigfoot1,26054811,1563288687.5,134409023.75,24700401.583333332,149565774.16666666,16945504.833333332
bigfoot1,26054812,1563288747.5,133655704.41666667,24640977.666666668,149445311.33333334,16956268.333333332
bigfoot1,26054813,1563288807.5,133622526.75,24637412.833333332,149108469.41666666,16965480.25
bigfoot1,26054814,1563288867.5,142828252.75,25629895.666666668,154461594.91666666,16946606.333333332
bigfoot1,26054815,1563288927.5,145069961.5,26007646.333333332,-21689503043,16981638.333333332
