hostname,timestamp_minute,timestamp,pp0/package1,DRAM/package1,pp0/package2,DRAM/package2
bigfoot1,26097990,1565879430,125286194.9090909,24653080.545454547,144438195.54545453,16777329
bigfoot1,26097991,1565879487.5,125234359.58333333,24607085.666666668,144576386.66666666,16775400.666666666
bigfoot1,26097992,1565879547.5,125841428.91666667,24582864.416666668,145890734.75,16886334.666666668
bigfoot1,26097993,1565879607.5,125294987.66666667,24631272.333333332,144462444.5,16772575.25
bigfoot1,26097994,1565879667.5,125320281.58333333,24655273,144715327.75,16773711.333333334
bigfoot1,26097995,1565879727.5,125313572.83333333,24663056.833333332,145394983,16782141.583333332
bigfoot1,26097996,1565879787.5,125273910.25,24666550.416666668,145309208.5,16778645.5
bigfoot1,26097997,1565879847.5,125275085.25,24629552.333333332,145271621.08333334,16778785.833333332
bigfoot1,26097998,1565879907.5,125287180.25,24573593.916666668,145231068.5,16792075.083333332
bigfoot1,26097999,1565879967.5,125227249,24621369.5,145046407,16775997.416666666
bigfoot1,26098000,1565880027.5,132505393,25484150.5,150638321.83333334,16767729
bigfoot1,26098001,1565880087.5,125249145.33333333,24597770.416666668,144731883.5,16764287.75
bigfoot1,26098002,1565880147.5,125183898.83333333,24605244.583333332,144539307.91666666,16757019
bigfoot1,26098003,1565880207.5,125204538.91666667,24629484.75,145105458.41666666,16767099.166666666
bigfoot1,26098004,1565880267.5,125202148.33333333,24591186.416666668,144878845.66666666,16764428
bigfoot1,26098005,1565880327.5,125598865.66666667,24616553.75,145291045.5,16846151.75
bigfoot1,26098006,1565880387.5,125201461.75,24670761.666666668,145064198.75,16774838.416666666
bigfoot1,26098007,1565880447.5,125243270.66666667,24614999.583333332,145008901,16796503.166666668
bigfoot1,26098008,1565880507.5,125183136,24578379,145154800.08333334,16774986.333333334
bigfoot1,26098009,1565880567.5,125192331.83333333,24549083.333333332,144494386.16666666,16788821.25
bigfoot1,26098010,1565880627.5,125203908.25,24573045.666666668,144294013.33333334,16777832.166666668
bigfoot1,26098011,1565880687.5,125202331.41666667,24511816.333333332,144542664.83333334,16777327.166666668
bigfoot1,26098012,1565880747.5,125207534.66666667,24548171.75,144893173.58333334,16770980.25
bigfoot1,26098013,1565880807.5,-21720117593.75,24609158.75,144419547.08333334,16769153.166666666
bigfoot1,26098014,1565880867.5,125168365.5,24634662.583333332,144791489.33333334,16779878.5
bigfoot1,26098015,1565880927.5,125161992.41666667,24568576.833333332,144702632.5,16768617.666666666
bigfoot1,26098016,1565880987.5,125178151.41666667,24600113.916666668,144931696.83333334,16764401.25
bigfoot1,26098017,1565881047.5,125204325.25,24536302.666666668,144730922.16666666,16771128.166666666
bigfoot1,26098018,1565881107.5,125213816.25,24476487.416666668,144250175,16775852
bigfoot1,26098019,1565881167.5,125235086.83333333,24578043.666666668,144962021,16775771.666666666
bigfoot1,26098020,1565881227.5,125206598.83333333,24621582.416666668,144397076.08333334,16777267.333333332
bigfoot1,26098021,1565881287.5,125177363.08333333,24493202.583333332,144181759.75,16777895.833333332
bigfoot1,26098022,1565881347.5,125183222.41666667,24556789.416666668,144436937,16777963.416666668
bigfoot1,26098023,1565881407.5,125212219.16666667,24559993.5,144813589,16772167.25
bigfoot1,26098024,1565881467.5,125263590.25,24507542.583333332,144524262.83333334,16772468.166666666
bigfoot1,26098025,1565881527.5,125227320.16666667,24561709.666666668,144380891.58333334,16773610.583333334
bigfoot1,26098026,1565881587.5,125254145.08333333,24537942.333333332,144495235.5,16769526.75
bigfoot1,26098027,1565881647.5,125258839.66666667,24498349.833333332,144537324.33333334,16775651.916666666
bigfoot1,26098028,1565881707.5,125211013.75,24532700.833333332,144807653.33333334,16775673.5
bigfoot1,26098029,1565881767.5,125218027.58333333,24515904,144626293,16771489
bigfoot1,26098030,1565881827.5,125190297.41666667,24494695.666666668,144588664.83333334,16776639.916666666
bigfoot1,26098031,1565881887.5,125177520.75,24489057.583333332,144452663.66666666,16778356.166666668
bigfoot1,26098032,1565881947.5,125213002.41666667,24492894.083333332,144450710.5,16778037.333333332
bigfoot1,26098033,1565882007.5,125187377.83333333,24445546.916666668,144529756,16778905.666666668
bigfoot1,26098034,1565882067.5,125212804.08333333,24477303.416666668,144511404.75,16778157.25
bigfoot1,26098035,1565882127.5,125227096.41666667,-5451620632.25,144210120.66666666,16788993.416666668
bigfoot1,26098036,1565882187.5,125207865.25,24492631.416666668,144213243.75,16776281.75
bigfoot1,26098037,1565882247.5,125200098.58333333,24545713.5,143752459.91666666,16774207.25
bigfoot1,26098038,1565882307.5,125193527.16666667,24525843.916666668,144137280.58333334,16776730.5
bigfoot1,26098039,1565882367.5,125232055.5,24601199,144661550.83333334,16770972.583333334
bigfoot1,26098040,1565882427.5,125257842.83333333,24614275.333333332,144978215.66666666,16771625.416666666
bigfoot1,26098041,1565882487.5,125185994.41666667,24633019.083333332,144754710.58333334,16770855.25
bigfoot1,26098042,1565882547.5,125150436.41666667,24620863.333333332,145014618,16767498.25
bigfoot1,26098043,1565882607.5,125138076.91666667,24628728.75,145543633.75,16768582
bigfoot1,26098044,1565882667.5,125186838.75,24624555.666666668,145016917,16767160.333333334
bigfoot1,26098045,1565882727.5,125207967,24622460.833333332,144851496.83333334,16766159.5
