hostname,timestamp_minute,timestamp,pp0/package1,DRAM/package1,pp0/package2,DRAM/package2
bigfoot1,26113110,1566786630,133493771.0909091,24592676.181818184,148782417.1818182,16807816.363636363
bigfoot1,26113111,1566786687.5,133577727.08333333,24635409.75,148740753.91666666,16809867.75
bigfoot1,26113112,1566786747.5,133647632.5,24633249.916666668,148749675.16666666,16810878.833333332
bigfoot1,26113113,1566786807.5,133641468,24621389.833333332,148819280.41666666,16822555.25
bigfoot1,26113114,1566786867.5,133648995.66666667,24616298.75,148780248.66666666,16809185.666666668
bigfoot1,26113115,1566786927.5,133633070.58333333,24617080.416666668,148763962.41666666,16811716.5
bigfoot1,26113116,1566786987.5,133675398.33333333,24617548.25,148761088.66666666,16810314
bigfoot1,26113117,1566787047.5,133629281.33333333,24648774.25,148662298.5,16812368
bigfoot1,26113118,1566787107.5,133681466.25,24662207.75,148774424.83333334,16831097.75
bigfoot1,26113119,1566787167.5,133673302.75,24672912.583333332,148722031.33333334,16816063
bigfoot1,26113120,1566787227.5,133765582.66666667,24701323.416666668,148620901.5,16820236.083333332
bigfoot1,26113121,1566787287.5,133754194.58333333,24726100.5,148746384.33333334,16810266.75
bigfoot1,26113122,1566787347.5,133743569.33333333,24700228.25,148782054.25,16817255.166666668
bigfoot1,26113123,1566787407.5,133605609.91666667,24686785.833333332,148728165.33333334,16813546.083333332
bigfoot1,26113124,1566787467.5,133661075.41666667,24710465.166666668,148798172.58333334,16812213.75
bigfoot1,26113125,1566787527.5,133623233.83333333,24723128.5,148628459.66666666,16810099.833333332
bigfoot1,26113126,1566787587.5,133681918.91666667,24709347,148778559.91666666,16812951.916666668
bigfoot1,26113127,1566787647.5,133698698.41666667,24676429,148799596.66666666,16813340.916666668
bigfoot1,26113128,1566787707.5,133593331.75,24724964.5,148767878.83333334,16820649.083333332
bigfoot1,26113129,1566787767.5,133640623.66666667,24717342.5,148805929.08333334,16831217.666666668
bigfoot1,26113130,1566787827.5,133687930.83333333,24689940.25,148693304.25,16818642.333333332
bigfoot1,26113131,1566787887.5,133592182.25,24671832.666666668,148561682.25,16823720.583333332
bigfoot1,26113132,1566787947.5,133727308.58333333,24708718.416666668,148680242.75,16816268.25
bigfoot1,26113133,1566788007.5,133716256.16666667,24726455,148752742.16666666,16811717.75
bigfoot1,26113134,1566788067.5,133731225.08333333,24713710,148761775.33333334,16811648.916666668
bigfoot1,26113135,1566788127.5,133744937.58333333,24703932.083333332,148653336.5,16812006
bigfoot1,26113136,1566788187.5,133768049.41666667,24702796.083333332,148724233.75,16808597.833333332
bigfoot1,26113137,1566788247.5,133697294.66666667,24654394.5,148816259.25,16809593.583333332
bigfoot1,26113138,1566788307.5,133656558.91666667,24697472.916666668,148820302.83333334,16804830.25
bigfoot1,26113139,1566788367.5,133710412.08333333,24723720.083333332,148806803.91666666,16830795.583333332
bigfoot1,26113140,1566788427.5,133594516.83333333,24696447.833333332,148720454.58333334,16815448.416666668
bigfoot1,26113141,1566788487.5,133568144.58333333,24659780.083333332,148712713.41666666,16811099.416666668
bigfoot1,26113142,1566788547.5,133589873,24679561.75,148753240.58333334,16817656.75
bigfoot1,26113143,1566788607.5,133647535.91666667,24643043.166666668,148836533,16810832.916666668
bigfoot1,26113144,1566788667.5,133688871.83333333,24655288.25,148847458.33333334,16807231
bigfoot1,26113145,1566788727.5,133638177.16666667,24711847.25,148889033.33333334,16823144.333333332
bigfoot1,26113146,1566788787.5,133628320,24677622.5,148758245.5,16811756.083333332
bigfoot1,26113147,1566788847.5,133564019.66666667,24684531.666666668,148802617.91666666,16815526.166666668
bigfoot1,26113148,1566788907.5,133599633.58333333,24627155.416666668,148781484.5,16814849.166666668
