hostname,timestamp_minute,timestamp,pp0/package1,DRAM/package1,pp0/package2,DRAM/package2
dahu34,26062123,1563727427.5,68109429.5,5723351.25,99704288.75,12172519.25
dahu34,26062124,1563727467.5,159105819.33333334,12833550.75,239872697.33333334,26152634.25
dahu34,26062125,1563727527.5,232457931.5,17422306.333333332,356192630.5833333,38495846.75
dahu34,26062126,1563727587.5,234402313.33333334,17961048.666666668,377708556.5833333,39682744.333333336
dahu34,26062127,1563727647.5,232086635.25,17248653.916666668,369470906.75,39951992.333333336
dahu34,26062128,1563727707.5,231372225.66666666,17242709.833333332,359835174,38700984.083333336
dahu34,26062129,1563727767.5,377691039.5833333,31887104.833333332,477975125.25,43976931.583333336
dahu34,26062130,1563727827.5,484625381.8333333,40517096.666666664,568072815.3333334,46780040.666666664
dahu34,26062131,1563727887.5,497347278.25,38166858.5,567225853,45902353.666666664
dahu34,26062132,1563727947.5,500971211,38233504.083333336,550838006.4166666,45619956.416666664
dahu34,26062133,1563728007.5,505731101.75,38291093.25,555691697.75,45721289.666666664
dahu34,26062134,1563728067.5,503270424.9166667,38261319.416666664,556228144.5,45796410.083333336
dahu34,26062135,1563728127.5,504453893.5,38217306.5,554165685.4166666,45900526.583333336
dahu34,26062136,1563728187.5,506377294.5833333,38331350.083333336,549354545.5833334,45591796.75
dahu34,26062137,1563728247.5,504666544.5833333,38297408.333333336,536726439.6666667,45515509.75
dahu34,26062138,1563728307.5,505838380.9166667,38287564,536724669.75,45582865.416666664
dahu34,26062139,1563728367.5,506581797.4166667,38382829.5,540917336.75,45642717.75
dahu34,26062140,1563728427.5,504827356.5,38307455.333333336,535334104.1666667,45753776.583333336
dahu34,26062141,1563728487.5,506783482.5,38388828.416666664,538782408.75,45727416
dahu34,26062142,1563728547.5,506760879.25,38391036.666666664,539610872.4166666,45740934.833333336
dahu34,26062143,1563728606.3636363,495639195.1818182,38196110.63636363,542229197.1818181,46052958.36363637
dahu34,26062144,1563728667.5,477049666.8333333,37738997.833333336,566777708.5833334,46625445.666666664
dahu34,26062145,1563728730.5,480477895.9,37973394.5,564628980.5,46554683.9
dahu34,26062146,1563728787.5,482317348.5,38051963.166666664,562026484.8333334,46520575.666666664
dahu34,26062147,1563728847.5,486579956.5,38321726.416666664,569248593.5833334,46531466.666666664
dahu34,26062148,1563728905.5,476581128.6,38171275.4,562995391,46558452.3
dahu34,26062149,1563728967.5,460681575.1666667,38315619.166666664,563109830.5833334,46621358.083333336
